survey version standard standard_catagory shift ATLAS-c0 ATLAS-o0 ATLAS-c1 ATLAS-o1 ATLAS-c2 ATLAS-o2 ATLAS-c3 ATLAS-o3 ATLAS-c4 ATLAS-o4 ATLAS-c5 ATLAS-o5 ATLAS-c6 ATLAS-o6 ATLAS-c7 ATLAS-o7 ATLAS-c8 ATLAS-o8 
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 0 6.1357937103954505 6.378960005561414 6.1357937103954505 6.378960005561414 6.1357937103954505 6.378960005561414 6.1357937103954505 6.378960005561414 6.1357937103954505 6.378960005561414 6.1357937103954505 6.378960005561414 6.1357937103954505 6.378960005561414 6.1357937103954505 6.378960005561414 6.1357937103954505 6.378960005561414
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 0 6.20126271306335 5.893896252399632 6.20126271306335 5.893896252399632 6.20126271306335 5.893896252399632 6.20126271306335 5.893896252399632 6.20126271306335 5.893896252399632 6.20126271306335 5.893896252399632 6.20126271306335 5.893896252399632 6.20126271306335 5.893896252399632 6.20126271306335 5.893896252399632
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 0 9.830507554804186 9.698458166646951 9.830507554804186 9.698458166646951 9.830507554804186 9.698458166646951 9.830507554804186 9.698458166646951 9.830507554804186 9.698458166646951 9.830507554804186 9.698458166646951 9.830507554804186 9.698458166646951 9.830507554804186 9.698458166646951 9.830507554804186 9.698458166646951
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 0 4.39772325896843 4.170264067052305 4.39772325896843 4.170264067052305 4.39772325896843 4.170264067052305 4.39772325896843 4.170264067052305 4.39772325896843 4.170264067052305 4.39772325896843 4.170264067052305 4.39772325896843 4.170264067052305 4.39772325896843 4.170264067052305 4.39772325896843 4.170264067052305
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 0 10.487667411448466 10.269805224116144 10.487667411448466 10.269805224116144 10.487667411448466 10.269805224116144 10.487667411448466 10.269805224116144 10.487667411448466 10.269805224116144 10.487667411448466 10.269805224116144 10.487667411448466 10.269805224116144 10.487667411448466 10.269805224116144 10.487667411448466 10.269805224116144
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 0 9.99301423598472 9.755414770855925 9.99301423598472 9.755414770855925 9.99301423598472 9.755414770855925 9.99301423598472 9.755414770855925 9.99301423598472 9.755414770855925 9.99301423598472 9.755414770855925 9.99301423598472 9.755414770855925 9.99301423598472 9.755414770855925 9.99301423598472 9.755414770855925
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 0 5.448604082277612 5.680679315597921 5.448604082277612 5.680679315597921 5.448604082277612 5.680679315597921 5.448604082277612 5.680679315597921 5.448604082277612 5.680679315597921 5.448604082277612 5.680679315597921 5.448604082277612 5.680679315597921 5.448604082277612 5.680679315597921 5.448604082277612 5.680679315597921
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 0 6.450429143924701 6.2307814181095935 6.450429143924701 6.2307814181095935 6.450429143924701 6.2307814181095935 6.450429143924701 6.2307814181095935 6.450429143924701 6.2307814181095935 6.450429143924701 6.2307814181095935 6.450429143924701 6.2307814181095935 6.450429143924701 6.2307814181095935 6.450429143924701 6.2307814181095935
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 0 7.793396149210814 7.370627750602683 7.793396149210814 7.370627750602683 7.793396149210814 7.370627750602683 7.793396149210814 7.370627750602683 7.793396149210814 7.370627750602683 7.793396149210814 7.370627750602683 7.793396149210814 7.370627750602683 7.793396149210814 7.370627750602683 7.793396149210814 7.370627750602683
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 0 12.02139253004746 10.93571645949513 12.02139253004746 10.93571645949513 12.02139253004746 10.93571645949513 12.02139253004746 10.93571645949513 12.02139253004746 10.93571645949513 12.02139253004746 10.93571645949513 12.02139253004746 10.93571645949513 12.02139253004746 10.93571645949513 12.02139253004746 10.93571645949513
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 0 6.886357208096452 6.031444241574992 6.886357208096452 6.031444241574992 6.886357208096452 6.031444241574992 6.886357208096452 6.031444241574992 6.886357208096452 6.031444241574992 6.886357208096452 6.031444241574992 6.886357208096452 6.031444241574992 6.886357208096452 6.031444241574992 6.886357208096452 6.031444241574992
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 0 4.95287485751496 3.7958090955352297 4.95287485751496 3.7958090955352297 4.95287485751496 3.7958090955352297 4.95287485751496 3.7958090955352297 4.95287485751496 3.7958090955352297 4.95287485751496 3.7958090955352297 4.95287485751496 3.7958090955352297 4.95287485751496 3.7958090955352297 4.95287485751496 3.7958090955352297
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 0 2.923899474442564 2.5763603547760603 2.923899474442564 2.5763603547760603 2.923899474442564 2.5763603547760603 2.923899474442564 2.5763603547760603 2.923899474442564 2.5763603547760603 2.923899474442564 2.5763603547760603 2.923899474442564 2.5763603547760603 2.923899474442564 2.5763603547760603 2.923899474442564 2.5763603547760603
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 0 3.2548010903801554 2.7668092302055776 3.2548010903801554 2.7668092302055776 3.2548010903801554 2.7668092302055776 3.2548010903801554 2.7668092302055776 3.2548010903801554 2.7668092302055776 3.2548010903801554 2.7668092302055776 3.2548010903801554 2.7668092302055776 3.2548010903801554 2.7668092302055776 3.2548010903801554 2.7668092302055776
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 0 6.1888245767056205 6.405581638372194 6.1888245767056205 6.405581638372194 6.1888245767056205 6.405581638372194 6.1888245767056205 6.405581638372194 6.1888245767056205 6.405581638372194 6.1888245767056205 6.405581638372194 6.1888245767056205 6.405581638372194 6.1888245767056205 6.405581638372194 6.1888245767056205 6.405581638372194
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 0 8.289744331045696 8.040346563811287 8.289744331045696 8.040346563811287 8.289744331045696 8.040346563811287 8.289744331045696 8.040346563811287 8.289744331045696 8.040346563811287 8.289744331045696 8.040346563811287 8.289744331045696 8.040346563811287 8.289744331045696 8.040346563811287 8.289744331045696 8.040346563811287
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 0 8.664350582991649 8.329406201049114 8.664350582991649 8.329406201049114 8.664350582991649 8.329406201049114 8.664350582991649 8.329406201049114 8.664350582991649 8.329406201049114 8.664350582991649 8.329406201049114 8.664350582991649 8.329406201049114 8.664350582991649 8.329406201049114 8.664350582991649 8.329406201049114
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 0 5.308416915348975 4.782845802632572 5.308416915348975 4.782845802632572 5.308416915348975 4.782845802632572 5.308416915348975 4.782845802632572 5.308416915348975 4.782845802632572 5.308416915348975 4.782845802632572 5.308416915348975 4.782845802632572 5.308416915348975 4.782845802632572 5.308416915348975 4.782845802632572
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 0 4.518038831978902 4.660063869533197 4.518038831978902 4.660063869533197 4.518038831978902 4.660063869533197 4.518038831978902 4.660063869533197 4.518038831978902 4.660063869533197 4.518038831978902 4.660063869533197 4.518038831978902 4.660063869533197 4.518038831978902 4.660063869533197 4.518038831978902 4.660063869533197
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 0 7.685068241821536 7.129701257565614 7.685068241821536 7.129701257565614 7.685068241821536 7.129701257565614 7.685068241821536 7.129701257565614 7.685068241821536 7.129701257565614 7.685068241821536 7.129701257565614 7.685068241821536 7.129701257565614 7.685068241821536 7.129701257565614 7.685068241821536 7.129701257565614
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 0 8.490991820732535 7.347855919183377 8.490991820732535 7.347855919183377 8.490991820732535 7.347855919183377 8.490991820732535 7.347855919183377 8.490991820732535 7.347855919183377 8.490991820732535 7.347855919183377 8.490991820732535 7.347855919183377 8.490991820732535 7.347855919183377 8.490991820732535 7.347855919183377
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 0 7.446985296671631 7.26407111475601 7.446985296671631 7.26407111475601 7.446985296671631 7.26407111475601 7.446985296671631 7.26407111475601 7.446985296671631 7.26407111475601 7.446985296671631 7.26407111475601 7.446985296671631 7.26407111475601 7.446985296671631 7.26407111475601 7.446985296671631 7.26407111475601
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 0 5.812895026359218 5.604699368358304 5.812895026359218 5.604699368358304 5.812895026359218 5.604699368358304 5.812895026359218 5.604699368358304 5.812895026359218 5.604699368358304 5.812895026359218 5.604699368358304 5.812895026359218 5.604699368358304 5.812895026359218 5.604699368358304 5.812895026359222 5.604699368358304
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 0 7.340932182291418 6.931007394576493 7.340932182291418 6.931007394576493 7.340932182291418 6.931007394576493 7.340932182291418 6.931007394576493 7.340932182291418 6.931007394576493 7.340932182291418 6.931007394576493 7.340932182291418 6.931007394576493 7.340932182291418 6.931007394576493 7.340932182291418 6.931007394576493
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 0 2.7516726577058073 3.1633407822231945 2.7516726577058073 3.1633407822231945 2.7516726577058073 3.1633407822231945 2.7516726577058073 3.1633407822231945 2.7516726577058073 3.1633407822231945 2.7516726577058073 3.1633407822231945 2.7516726577058073 3.1633407822231945 2.7516726577058073 3.1633407822231945 2.7516726577058073 3.1633407822231945
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 0 7.311960958534801 7.527073002014777 7.311960958534801 7.527073002014777 7.311960958534801 7.527073002014777 7.311960958534801 7.527073002014777 7.311960958534801 7.527073002014777 7.311960958534801 7.527073002014777 7.311960958534801 7.527073002014777 7.311960958534801 7.527073002014777 7.311960958534801 7.527073002014777
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 0 3.4092366369812943 2.637067214026416 3.4092366369812943 2.637067214026416 3.4092366369812943 2.637067214026416 3.4092366369812943 2.637067214026416 3.4092366369812943 2.637067214026416 3.4092366369812943 2.637067214026416 3.4092366369812943 2.637067214026416 3.4092366369812943 2.637067214026416 3.4092366369812943 2.637067214026416
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 0 4.4576375876923215 4.800658749204366 4.4576375876923215 4.800658749204366 4.4576375876923215 4.800658749204366 4.4576375876923215 4.800658749204366 4.4576375876923215 4.800658749204366 4.4576375876923215 4.800658749204366 4.4576375876923215 4.800658749204366 4.4576375876923215 4.800658749204366 4.4576375876923215 4.800658749204366
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 0 11.372276004709423 11.153715756906845 11.372276004709423 11.153715756906845 11.372276004709423 11.153715756906845 11.372276004709423 11.153715756906845 11.372276004709423 11.153715756906845 11.372276004709423 11.153715756906845 11.372276004709423 11.153715756906845 11.372276004709423 11.153715756906845 11.372276004709423 11.153715756906845
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 0 5.173991982957947 5.200230567152602 5.173991982957947 5.200230567152602 5.173991982957947 5.200230567152602 5.173991982957947 5.200230567152602 5.173991982957947 5.200230567152602 5.173991982957947 5.200230567152602 5.173991982957947 5.200230567152602 5.173991982957947 5.200230567152602 5.173991982957951 5.200230567152602
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 0 9.000098429274853 8.580706093761954 9.000098429274853 8.580706093761954 9.000098429274853 8.580706093761954 9.000098429274853 8.580706093761954 9.000098429274853 8.580706093761954 9.000098429274853 8.580706093761954 9.000098429274853 8.580706093761954 9.000098429274853 8.580706093761954 9.000098429274853 8.580706093761954
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 0 8.541480402373985 8.031079432322745 8.541480402373985 8.031079432322745 8.541480402373985 8.031079432322745 8.541480402373985 8.031079432322745 8.541480402373985 8.031079432322745 8.541480402373985 8.031079432322745 8.541480402373985 8.031079432322745 8.541480402373985 8.031079432322745 8.541480402373985 8.031079432322745
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 0 4.19975633151515 3.90947472394096 4.19975633151515 3.90947472394096 4.19975633151515 3.90947472394096 4.19975633151515 3.90947472394096 4.19975633151515 3.90947472394096 4.19975633151515 3.90947472394096 4.19975633151515 3.90947472394096 4.19975633151515 3.90947472394096 4.199756331515157 3.90947472394096
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 0 6.0019896273228674 5.07032076113757 6.0019896273228674 5.07032076113757 6.0019896273228674 5.07032076113757 6.0019896273228674 5.07032076113757 6.0019896273228674 5.07032076113757 6.0019896273228674 5.07032076113757 6.0019896273228674 5.07032076113757 6.0019896273228674 5.07032076113757 6.0019896273228674 5.07032076113757
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 0 4.6649617620633315 4.206418152311095 4.6649617620633315 4.206418152311095 4.6649617620633315 4.206418152311095 4.6649617620633315 4.206418152311095 4.6649617620633315 4.206418152311095 4.6649617620633315 4.206418152311095 4.6649617620633315 4.206418152311095 4.6649617620633315 4.206418152311095 4.6649617620633315 4.206418152311091
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 0 8.202323627301453 7.544376879119131 8.202323627301453 7.544376879119131 8.202323627301453 7.544376879119131 8.202323627301453 7.544376879119131 8.202323627301453 7.544376879119131 8.202323627301453 7.544376879119131 8.202323627301453 7.544376879119131 8.202323627301453 7.544376879119131 8.202323627301453 7.544376879119131
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 0 6.686398017623979 5.7422222529081495 6.686398017623979 5.7422222529081495 6.686398017623979 5.7422222529081495 6.686398017623979 5.7422222529081495 6.686398017623979 5.7422222529081495 6.686398017623979 5.7422222529081495 6.686398017623979 5.7422222529081495 6.686398017623979 5.7422222529081495 6.686398017623979 5.7422222529081495
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 0 5.235921976123773 5.116460642023508 5.235921976123773 5.116460642023508 5.235921976123773 5.116460642023508 5.235921976123773 5.116460642023508 5.235921976123773 5.116460642023508 5.235921976123773 5.116460642023508 5.235921976123773 5.116460642023508 5.235921976123773 5.116460642023508 5.235921976123773 5.116460642023508
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 0 5.522077911312305 5.721986716114433 5.522077911312305 5.721986716114433 5.522077911312305 5.721986716114433 5.522077911312305 5.721986716114433 5.522077911312305 5.721986716114433 5.522077911312305 5.721986716114433 5.522077911312305 5.721986716114433 5.522077911312305 5.721986716114433 5.522077911312305 5.721986716114433
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 0 5.651314603010995 5.8749477520163005 5.651314603010995 5.8749477520163005 5.651314603010995 5.8749477520163005 5.651314603010995 5.8749477520163005 5.651314603010995 5.8749477520163005 5.651314603010995 5.8749477520163005 5.651314603010995 5.8749477520163005 5.651314603010995 5.8749477520163005 5.651314603010999 5.8749477520163005
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 0 6.1446129603244515 6.4087202337217235 6.1446129603244515 6.4087202337217235 6.1446129603244515 6.4087202337217235 6.1446129603244515 6.4087202337217235 6.1446129603244515 6.4087202337217235 6.1446129603244515 6.4087202337217235 6.1446129603244515 6.4087202337217235 6.1446129603244515 6.4087202337217235 6.1446129603244515 6.4087202337217235
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 0 2.798114444419525 1.8294727263162152 2.798114444419525 1.8294727263162152 2.798114444419525 1.8294727263162152 2.798114444419525 1.8294727263162152 2.798114444419525 1.8294727263162152 2.798114444419525 1.8294727263162152 2.798114444419525 1.8294727263162152 2.798114444419525 1.8294727263162152 2.798114444419525 1.8294727263162152
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 0 8.46969623108734 7.965783320470418 8.46969623108734 7.965783320470418 8.46969623108734 7.965783320470418 8.46969623108734 7.965783320470418 8.46969623108734 7.965783320470418 8.46969623108734 7.965783320470418 8.46969623108734 7.965783320470418 8.46969623108734 7.965783320470418 8.469696231087344 7.965783320470418
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 0 8.77182548623308 8.40482249843416 8.77182548623308 8.40482249843416 8.77182548623308 8.40482249843416 8.77182548623308 8.40482249843416 8.77182548623308 8.40482249843416 8.77182548623308 8.40482249843416 8.77182548623308 8.40482249843416 8.77182548623308 8.40482249843416 8.77182548623308 8.40482249843416
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 0 6.029280771968359 6.336286095627141 6.029280771968359 6.336286095627141 6.029280771968359 6.336286095627141 6.029280771968359 6.336286095627141 6.029280771968359 6.336286095627141 6.029280771968359 6.336286095627141 6.029280771968359 6.336286095627141 6.029280771968359 6.336286095627141 6.029280771968359 6.336286095627141
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 0 8.646595998237693 8.861291275005112 8.646595998237693 8.861291275005112 8.646595998237693 8.861291275005112 8.646595998237693 8.861291275005112 8.646595998237693 8.861291275005112 8.646595998237693 8.861291275005112 8.646595998237693 8.861291275005112 8.646595998237693 8.861291275005112 8.646595998237693 8.861291275005112
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 0 6.270035368397551 5.807103145313629 6.270035368397551 5.807103145313629 6.270035368397551 5.807103145313629 6.270035368397551 5.807103145313629 6.270035368397551 5.807103145313629 6.270035368397551 5.807103145313629 6.270035368397551 5.807103145313629 6.270035368397551 5.807103145313629 6.270035368397551 5.807103145313629
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 0 9.9502884136723 9.699203177596349 9.9502884136723 9.699203177596349 9.9502884136723 9.699203177596349 9.9502884136723 9.699203177596349 9.9502884136723 9.699203177596349 9.9502884136723 9.699203177596349 9.9502884136723 9.699203177596349 9.9502884136723 9.699203177596349 9.9502884136723 9.699203177596349
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 0 8.720693352934202 8.977862004121477 8.720693352934202 8.977862004121477 8.720693352934202 8.977862004121477 8.720693352934202 8.977862004121477 8.720693352934202 8.977862004121477 8.720693352934202 8.977862004121477 8.720693352934202 8.977862004121477 8.720693352934202 8.977862004121477 8.720693352934202 8.977862004121477
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 0 5.431531749093953 5.745069496449904 5.431531749093953 5.745069496449904 5.431531749093953 5.745069496449904 5.431531749093953 5.745069496449904 5.431531749093953 5.745069496449904 5.431531749093953 5.745069496449904 5.431531749093953 5.745069496449904 5.431531749093953 5.745069496449904 5.431531749093953 5.745069496449904
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 0 6.065510482567266 5.211832534209115 6.065510482567266 5.211832534209115 6.065510482567266 5.211832534209115 6.065510482567266 5.211832534209115 6.065510482567266 5.211832534209115 6.065510482567266 5.211832534209115 6.065510482567266 5.211832534209115 6.065510482567266 5.211832534209115 6.065510482567266 5.211832534209115
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 0 5.660999737299342 5.298700598876426 5.660999737299342 5.298700598876426 5.660999737299342 5.298700598876426 5.660999737299342 5.298700598876426 5.660999737299342 5.298700598876426 5.660999737299342 5.298700598876426 5.660999737299342 5.298700598876426 5.660999737299342 5.298700598876426 5.660999737299342 5.298700598876426
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 0 5.424177208322785 4.744832670959518 5.424177208322785 4.744832670959518 5.424177208322785 4.744832670959518 5.424177208322785 4.744832670959518 5.424177208322785 4.744832670959518 5.424177208322785 4.744832670959518 5.424177208322785 4.744832670959518 5.424177208322785 4.744832670959518 5.424177208322785 4.744832670959518
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 0 8.385789485216044 7.814552357521215 8.385789485216044 7.814552357521215 8.385789485216044 7.814552357521215 8.385789485216044 7.814552357521215 8.385789485216044 7.814552357521215 8.385789485216044 7.814552357521215 8.385789485216044 7.814552357521215 8.385789485216044 7.814552357521215 8.385789485216044 7.814552357521215
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 0 10.334496830623483 10.050846151426697 10.334496830623483 10.050846151426697 10.334496830623483 10.050846151426697 10.334496830623483 10.050846151426697 10.334496830623483 10.050846151426697 10.334496830623483 10.050846151426697 10.334496830623483 10.050846151426697 10.334496830623483 10.050846151426697 10.334496830623483 10.050846151426697
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 0 3.799263829218823 4.163807449836646 3.799263829218823 4.163807449836646 3.799263829218823 4.163807449836646 3.799263829218823 4.163807449836646 3.799263829218823 4.163807449836646 3.799263829218823 4.163807449836646 3.799263829218823 4.163807449836646 3.799263829218823 4.163807449836646 3.799263829218823 4.163807449836646
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 0 4.07194963005038 3.1409463381035287 4.07194963005038 3.1409463381035287 4.07194963005038 3.1409463381035287 4.07194963005038 3.1409463381035287 4.07194963005038 3.1409463381035287 4.07194963005038 3.1409463381035287 4.07194963005038 3.1409463381035287 4.07194963005038 3.1409463381035287 4.07194963005038 3.1409463381035287
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 0 5.7935533177854275 5.873031871333318 5.7935533177854275 5.873031871333318 5.7935533177854275 5.873031871333318 5.7935533177854275 5.873031871333318 5.7935533177854275 5.873031871333318 5.7935533177854275 5.873031871333318 5.7935533177854275 5.873031871333318 5.7935533177854275 5.873031871333318 5.7935533177854275 5.873031871333318
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 0 7.739078804871582 5.648966499608328 7.739078804871582 5.648966499608328 7.739078804871582 5.648966499608328 7.739078804871582 5.648966499608328 7.739078804871582 5.648966499608328 7.739078804871582 5.648966499608328 7.739078804871582 5.648966499608328 7.739078804871582 5.648966499608328 7.739078804871582 5.648966499608328
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 0 5.7070757562069865 5.22126432737895 5.7070757562069865 5.22126432737895 5.7070757562069865 5.22126432737895 5.7070757562069865 5.22126432737895 5.7070757562069865 5.22126432737895 5.7070757562069865 5.22126432737895 5.7070757562069865 5.22126432737895 5.7070757562069865 5.22126432737895 5.7070757562069865 5.22126432737895
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 0 8.114584482889267 7.990556511424376 8.114584482889267 7.990556511424376 8.114584482889267 7.990556511424376 8.114584482889267 7.990556511424376 8.114584482889267 7.990556511424376 8.114584482889267 7.990556511424376 8.114584482889267 7.990556511424376 8.114584482889267 7.990556511424376 8.114584482889267 7.990556511424376
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 0 2.8310365304671095 2.3878646302374626 2.8310365304671095 2.3878646302374626 2.8310365304671095 2.3878646302374626 2.8310365304671095 2.3878646302374626 2.8310365304671095 2.3878646302374626 2.8310365304671095 2.3878646302374626 2.8310365304671095 2.3878646302374626 2.8310365304671095 2.3878646302374626 2.831036530467113 2.3878646302374626
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 0 8.8557833010919 9.314350488059095 8.8557833010919 9.314350488059095 8.8557833010919 9.314350488059095 8.8557833010919 9.314350488059095 8.8557833010919 9.314350488059095 8.8557833010919 9.314350488059095 8.8557833010919 9.314350488059095 8.8557833010919 9.314350488059095 8.8557833010919 9.314350488059098
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 0 7.920033927966717 8.00708346322601 7.920033927966717 8.00708346322601 7.920033927966717 8.00708346322601 7.920033927966717 8.00708346322601 7.920033927966717 8.00708346322601 7.920033927966717 8.00708346322601 7.920033927966717 8.00708346322601 7.920033927966717 8.00708346322601 7.920033927966717 8.00708346322601
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 0 9.725221312349131 9.348024530915527 9.725221312349131 9.348024530915527 9.725221312349131 9.348024530915527 9.725221312349131 9.348024530915527 9.725221312349131 9.348024530915527 9.725221312349131 9.348024530915527 9.725221312349131 9.348024530915527 9.725221312349131 9.348024530915527 9.725221312349131 9.348024530915527
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 0 6.086554338359356 5.672282312391122 6.086554338359356 5.672282312391122 6.086554338359356 5.672282312391122 6.086554338359356 5.672282312391122 6.086554338359356 5.672282312391122 6.086554338359356 5.672282312391122 6.086554338359356 5.672282312391122 6.086554338359356 5.672282312391122 6.086554338359356 5.672282312391122
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 0 10.637374041422373 10.317701906924846 10.637374041422373 10.317701906924846 10.637374041422373 10.317701906924846 10.637374041422373 10.317701906924846 10.637374041422373 10.317701906924846 10.637374041422373 10.317701906924846 10.637374041422373 10.317701906924846 10.637374041422373 10.317701906924846 10.637374041422373 10.317701906924846
